processing_time,total_target_area,total_target_area_length,vert_count,test_type,output_prefix
0.0192752,1828.16,1755.18,1585,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z19300
0.079,1828.35,1756.75,1565,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z19500
0.018563,1828.35,1756.75,1565,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z19500
0.0775919,1827.36,1758.3,1550,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z19700
0.0184019,1827.36,1758.3,1550,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z19700
0.07534,1827.19,1759.94,1570,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z19900
0.0183449,1827.19,1759.94,1570,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z19900
0.0750151,1828.49,1761.59,1563,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z20100
0.01811,1828.49,1761.59,1563,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z20100
0.0746601,1829.46,1763.21,1546,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z20300
0.0180378,1829.46,1763.21,1546,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z20300
0.083077,1828.08,1764.9,1561,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z20500
0.0182879,1828.08,1764.9,1561,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z20500
0.0734749,1828.41,1766.61,1563,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z20700
0.0182931,1828.41,1766.61,1563,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z20700
0.076539,1829.35,1768.35,1521,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z20900
0.0180252,1829.35,1768.35,1521,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z20900
0.121735,6405.08,1323.09,1196,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z2100
0.392057,6405.08,1323.09,1196,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z2100
0.0738082,1830.07,1770.14,1532,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z21100
0.0176802,1830.07,1770.14,1532,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z21100
0.0753269,1829.99,1772.08,1522,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z21300
0.017915,1829.99,1772.08,1522,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z21300
0.079406,1829.61,1774.35,1585,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z21500
0.0183148,1829.61,1774.35,1585,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z21500
0.0749781,1827.94,1778.08,1612,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z21700
0.0231631,1827.94,1778.08,1612,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z21700
0.079967,1815.53,1784.32,1641,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z21900
0.018399,1815.53,1784.32,1641,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z21900
0.072675,1793.68,1725.71,1646,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z22100
0.0184181,1793.68,1725.71,1646,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z22100
0.071888,1776.86,1675.16,1635,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z22300
0.0186591,1776.86,1675.16,1635,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z22300
0.069952,1760.62,1625.94,1612,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z22500
0.0198851,1760.62,1625.94,1612,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z22500
0.069288,1745.21,1577.48,1550,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z22700
0.017463,1745.21,1577.48,1550,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z22700
0.0658491,1730.97,1529.79,1470,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z22900
0.016598,1730.97,1529.79,1470,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z22900
0.125123,6404.92,1323.4,1223,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z2300
0.391277,6404.92,1323.4,1223,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z2300
0.0637729,1717.18,1483.43,1411,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z23100
0.0203412,1717.18,1483.43,1411,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z23100
0.0644929,1708.12,1438.55,1366,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z23300
0.0152841,1708.12,1438.55,1366,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z23300
0.060437,1704.08,1413.61,1291,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z23500
0.01495,1704.08,1413.61,1291,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z23500
0.0589609,1708.29,1412.26,1258,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z23700
0.0143659,1708.29,1412.26,1258,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z23700
0.0567911,1712.95,1412.33,1231,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z23900
0.0137649,1712.95,1412.33,1231,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z23900
0.0520551,1719.98,1412.69,1226,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z24100
0.0137632,1719.98,1412.69,1226,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z24100
0.051486,1725.1,1413.11,1202,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z24300
0.017251,1725.1,1413.11,1202,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z24300
0.05686,1730.66,1413.4,1199,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z24500
0.016036,1730.66,1413.4,1199,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z24500
0.0550001,1738.13,1413.77,1198,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z24700
0.013411,1738.13,1413.77,1198,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z24700
0.0510612,1747.07,1413.98,1198,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z24900
0.018193,1747.07,1413.98,1198,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z24900
0.12578,6406.07,1324.93,1237,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z2500
0.421889,6406.07,1324.93,1237,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z2500
0.052994,1759.25,1414.09,1193,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z25100
0.013056,1759.25,1414.09,1193,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z25100
0.0514991,1773.25,1414.06,1190,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z25300
0.0136509,1773.25,1414.06,1190,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z25300
0.051481,1798.17,1413.89,1189,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z25500
0.0172689,1798.17,1413.89,1189,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z25500
0.05583,1839.31,1413.83,1187,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z25700
0.0135529,1839.31,1413.83,1187,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z25700
0.052218,1899.02,1413.97,1181,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z25900
0.01355,1899.02,1413.97,1181,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z25900
0.0535779,1989.22,1414.5,1178,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z26100
0.0191989,1989.22,1414.5,1178,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z26100
0.0546069,2146.04,1416.08,1179,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z26300
0.0166652,2146.04,1416.08,1179,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z26300
0.0961039,3817.37,1682.05,1543,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z26500
0.113554,3817.37,1682.05,1543,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z26500
0.095109,3906.09,1680.67,1534,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z26700
0.117446,3906.09,1680.67,1534,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z26700
0.096777,4094.5,1290.16,1181,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z26900
0.129583,4094.5,1290.16,1181,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z26900
0.060163,3091.87,1035.23,901,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z2700
0.0828621,3091.87,1035.23,901,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z2700
0.093466,4107.85,1288.72,1196,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z27100
0.130047,4107.85,1288.72,1196,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z27100
0.098217,4120.36,1287.29,1214,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z27300
0.132442,4120.36,1287.29,1214,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z27300
0.0925729,4132.92,1285.82,1209,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z27500
0.131196,4132.92,1285.82,1209,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z27500
0.0903161,4142.67,1284.46,1164,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z27700
0.144009,4142.67,1284.46,1164,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z27700
0.0922699,4143.25,1283.4,1163,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z27900
0.135695,4143.25,1283.4,1163,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z27900
0.0880871,4135.42,1282.6,1188,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z28100
0.135598,4135.42,1282.6,1188,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z28100
0.0940351,4124.52,1281.96,1282,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z28300
0.142996,4124.52,1281.96,1282,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z28300
0.087441,4112.76,1281.27,1174,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z28500
0.144017,4112.76,1281.27,1174,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z28500
0.0887301,4101.19,1280.77,1154,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z28700
0.149081,4101.19,1280.77,1154,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z28700
0.0094409,391.236,345.087,334,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z28900
0.00421023,391.236,345.087,334,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z28900
0.053781,3041.33,1082.07,1013,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z2900
0.0820818,3041.33,1082.07,1013,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z2900
0.00979805,354.949,343.836,334,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z29100
0.0042212,354.949,343.836,334,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z29100
0.00976801,344.714,343.455,334,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z29300
0.00780201,344.714,343.455,334,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z29300
0.00961804,344.063,343.415,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z29500
0.00808215,344.063,343.415,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z29500
0.0186679,344.12,343.422,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z29700
0.00275898,344.12,343.422,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z29700
0.00905609,344.161,343.418,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z29900
0.00341392,344.161,343.418,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z29900
0.115791,6423.83,1324.08,1168,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z300
0.371121,6423.83,1324.08,1168,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z300
0.00889492,344.224,343.422,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z30100
0.00341296,344.224,343.422,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z30100
0.010776,344.253,343.411,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z30300
0.00281811,344.253,343.411,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z30300
0.011322,344.289,343.424,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z30500
0.00403595,344.289,343.424,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z30500
0.00896811,344.314,343.411,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z30700
0.00276089,344.314,343.411,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z30700
0.013875,344.346,343.414,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z30900
0.003021,344.346,343.414,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z30900
0.0571058,3032.1,1144.12,1103,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z3100
0.088486,3032.1,1144.12,1103,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z3100
0.00888205,344.37,343.412,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z31100
0.00272584,344.37,343.412,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z31100
0.0171351,344.395,343.417,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z31300
0.00280094,344.395,343.417,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z31300
0.012609,344.39,343.412,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z31500
0.00282907,344.39,343.412,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z31500
0.00918698,344.4,343.417,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z31700
0.00313187,344.4,343.417,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z31700
0.0162199,344.363,343.417,339,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z31900
0.00289178,344.363,343.417,339,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z31900
0.01052,343.592,343.448,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z32100
0.00267911,343.592,343.448,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z32100
0.0128961,343.592,343.448,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z32300
0.00248194,343.592,343.448,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z32300
0.0138659,343.592,343.448,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z32500
0.0030849,343.592,343.448,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z32500
0.00901413,343.592,343.448,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z32700
0.00378609,343.592,343.448,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z32700
0.0110941,342.717,343.435,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z32900
0.0018959,342.717,343.435,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z32900
0.064919,3046.85,1207.71,1173,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z3300
0.0953598,3046.85,1207.71,1173,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z3300
0.0092659,342.72,343.415,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z33100
0.00349092,342.72,343.415,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z33100
0.0138311,342.761,343.42,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z33300
0.00188208,342.761,343.42,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z33300
0.012918,342.783,343.432,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z33500
0.00250816,342.783,343.432,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z33500
0.012928,342.805,343.428,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z33700
0.00219798,342.805,343.428,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z33700
0.012064,342.867,343.419,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z33900
0.00198793,342.867,343.419,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z33900
0.00895691,342.905,343.435,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z34100
0.00334501,342.905,343.435,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z34100
0.0152519,342.955,343.432,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z34300
0.00204921,342.955,343.432,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z34300
0.011374,343.013,343.436,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z34500
0.0020752,343.013,343.436,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z34500
0.012455,343.078,343.437,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z34700
0.00212812,343.078,343.437,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z34700
0.0150721,343.146,343.441,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z34900
0.00243306,343.146,343.441,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z34900
0.0658531,3077.13,1272.81,1194,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z3500
0.099586,3077.13,1272.81,1194,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z3500
0.00907898,343.23,343.436,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z35100
0.00317788,343.23,343.436,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z35100
0.0149851,343.329,343.445,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z35300
0.00399208,343.329,343.445,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z35300
0.00906014,343.416,343.439,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z35500
0.00300097,343.416,343.439,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z35500
0.0136731,343.514,343.447,330,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z35700
0.00250697,343.514,343.447,330,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z35700
0.0611351,3113.55,1338.46,1253,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z3700
0.0986581,3113.55,1338.46,1253,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z3700
0.072505,3154.16,1407.04,1280,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z3900
0.097661,3154.16,1407.04,1280,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z3900
0.0768349,2478.76,1798.66,1572,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z4100
0.028671,2478.76,1798.66,1572,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z4100
0.076349,2326.79,1795.02,1558,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z4300
0.0264819,2326.79,1795.02,1558,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z4300
0.0756369,2235.39,1792.93,1529,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z4500
0.0248671,2235.39,1792.93,1529,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z4500
0.068507,2168.99,1791.17,1506,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z4700
0.022548,2168.99,1791.17,1506,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z4700
0.0659301,2118.44,1789.46,1462,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z4900
0.022337,2118.44,1789.46,1462,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z4900
0.126542,6420.75,1323.94,1180,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z500
0.374846,6420.75,1323.94,1180,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z500
0.071651,2082.06,1787.83,1493,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z5100
0.020654,2082.06,1787.83,1493,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z5100
0.0775659,2056.16,1786.14,1453,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z5300
0.0196898,2056.16,1786.14,1453,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z5300
0.0727808,2038.61,1784.53,1471,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z5500
0.0198371,2038.61,1784.53,1471,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z5500
0.0711269,2030.57,1782.89,1470,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z5700
0.0197811,2030.57,1782.89,1470,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z5700
0.0672481,2027.85,1781.38,1436,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z5900
0.0196462,2027.85,1781.38,1436,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z5900
0.074235,2031.14,1779.81,1439,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z6100
0.019465,2031.14,1779.81,1439,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z6100
0.0714319,2037.89,1778.23,1429,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z6300
0.0191529,2037.89,1778.23,1429,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z6300
0.0687909,2044.6,1776.72,1426,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z6500
0.0193341,2044.6,1776.72,1426,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z6500
0.069433,2049.77,1775.32,1438,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z6700
0.019413,2049.77,1775.32,1438,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z6700
0.0777309,2054.74,1773.81,1430,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z6900
0.0194771,2054.74,1773.81,1430,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z6900
0.122584,6417.45,1323.85,1221,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z700
0.390166,6417.45,1323.85,1221,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z700
0.0690329,2059.29,1772.45,1433,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z7100
0.0192161,2059.29,1772.45,1433,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z7100
0.072171,2063.35,1771.09,1425,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z7300
0.019201,2063.35,1771.09,1425,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z7300
0.0711949,2067.19,1769.78,1425,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z7500
0.0193589,2067.19,1769.78,1425,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z7500
0.0711601,2071.03,1768.42,1429,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z7700
0.0194991,2071.03,1768.42,1429,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z7700
0.0705149,2074.43,1767.1,1418,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z7900
0.025641,2074.43,1767.1,1418,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z7900
0.064219,2078.71,1765.84,1410,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z8100
0.0195341,2078.71,1765.84,1410,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z8100
0.067847,2081.82,1764.71,1427,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z8300
0.0196919,2081.82,1764.71,1427,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z8300
0.0701399,2084.25,1763.5,1412,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z8500
0.0201199,2084.25,1763.5,1412,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z8500
0.0728071,2086.08,1762.24,1454,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z8700
0.0203001,2086.08,1762.24,1454,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z8700
0.0723109,2088.02,1761.16,1467,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z8900
0.024209,2088.02,1761.16,1467,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z8900
0.120125,6415.98,1323.75,1232,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z900
0.390454,6415.98,1323.75,1232,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z900
0.0710192,2088.93,1760.18,1477,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z9100
0.0211129,2088.93,1760.18,1477,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z9100
0.0739312,2090.13,1759.08,1486,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z9300
0.0204639,2090.13,1759.08,1486,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z9300
0.0749741,2091.41,1757.97,1518,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z9500
0.0214598,2091.41,1757.97,1518,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z9500
0.0731552,2094.08,1756.95,1516,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z9700
0.020762,2094.08,1756.95,1516,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z9700
0.072237,2093.81,1756.05,1527,InwardDistributed,jet-engine-Nozzle-No-Supports_outline_mesh0_z9900
0.020889,2093.81,1756.05,1527,naive,jet-engine-Nozzle-No-Supports_outline_mesh0_z9900
0.00516796,18.6289,284.018,245,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z100
0.000257015,18.6289,284.018,245,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z100
0.04686,465.564,691.925,904,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z1100
0.00583887,465.564,691.925,904,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z1100
0.054672,625.618,862.776,933,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z1300
0.00777602,625.618,862.776,933,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z1300
0.052279,714.953,841.294,807,InwardDistributed,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z1500
0.00708508,714.953,841.294,807,naive,jet-enigne-HPC-Stage-2-Stator-No-Supports_outline_mesh0_z1500
